STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130206 06:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130206 07:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 09:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 10:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 11:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 12:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 13:00,0.04, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 14:00,0.06, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 15:00,0.08, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 16:00,0.08, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 17:00,0.09, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 18:00,0.17, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 19:00,0.23, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 20:00,0.28, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 21:00,0.26, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 22:00,0.22, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130208 23:00,0.17, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 00:00,0.14, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 01:00,0.17, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 02:00,0.15, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 03:00,0.12, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 04:00,0.14, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 05:00,0.13, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 06:00,0.11, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 07:00,0.06, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 08:00,0.05, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 09:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 10:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 11:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 12:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 13:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 14:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130209 15:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 09:00,0.00,T, 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 10:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 11:00,0.02, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 12:00,0.01, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 13:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 14:00,0.03, , 
COOP:190737,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20130211 15:00,0.01, , 
